Parâmetro do ponto de medição,,,,,,,,,,
Horário,SG5K-D_001_001/Potência CC total(kW),SG5K-D_001_001/Potência ativa total(kW),SG5K-D_001_001/MPPT1(A),SG5K-D_001_001/MPPT2(A),SG5K-D_001_001/MPPT1(V),SG5K-D_001_001/MPPT2(V),SG5K-D_001_001/Corrente da fase A(A),SG5K-D_001_001/Tensão da Fase A(V),SG5K-D_001_001/Geração de energia ao longo do dia(kWh),SG5K-D_001_001/Geração de energia total(kWh)
2022-10-18 19:30,--,--,--,--,--,--,--,--,"14,4","5.428,3"
2022-10-18 19:45,--,--,--,--,--,--,--,--,"14,4","5.428,3"
2022-10-18 20:00,--,--,--,--,--,--,--,--,"14,4","5.428,3"
2022-10-18 20:15,--,--,--,--,--,--,--,--,"14,4","5.428,3"
2022-10-18 20:30,--,--,--,--,--,--,--,--,"14,4","5.428,3"
2022-10-18 20:45,--,--,--,--,--,--,--,--,"14,4","5.428,3"
2022-10-18 21:00,--,--,--,--,--,--,--,--,"14,4","5.428,3"
2022-10-18 21:15,--,--,--,--,--,--,--,--,"14,4","5.428,3"
2022-10-18 21:30,--,--,--,--,--,--,--,--,"14,4","5.428,3"
2022-10-18 21:45,--,--,--,--,--,--,--,--,"14,4","5.428,3"
2022-10-18 22:00,--,--,--,--,--,--,--,--,"14,4","5.428,3"
2022-10-18 22:15,--,--,--,--,--,--,--,--,"14,4","5.428,3"
2022-10-18 22:30,--,--,--,--,--,--,--,--,"14,4","5.428,3"
2022-10-18 22:45,--,--,--,--,--,--,--,--,"14,4","5.428,3"
2022-10-18 23:00,--,--,--,--,--,--,--,--,"14,4","5.428,3"
2022-10-18 23:15,--,--,--,--,--,--,--,--,"14,4","5.428,3"
2022-10-18 23:30,--,--,--,--,--,--,--,--,"14,4","5.428,3"
2022-10-18 23:45,--,--,--,--,--,--,--,--,"14,4","5.428,3"
2022-10-19 00:00,--,--,--,--,--,--,--,--,0,"5.428,3"
2022-10-19 00:15,--,--,--,--,--,--,--,--,0,"5.428,3"
2022-10-19 00:30,--,--,--,--,--,--,--,--,0,"5.428,3"
2022-10-19 00:45,--,--,--,--,--,--,--,--,0,"5.428,3"
2022-10-19 01:00,--,--,--,--,--,--,--,--,0,"5.428,3"
2022-10-19 01:15,--,--,--,--,--,--,--,--,0,"5.428,3"
2022-10-19 01:30,--,--,--,--,--,--,--,--,0,"5.428,3"
2022-10-19 01:45,--,--,--,--,--,--,--,--,0,"5.428,3"
2022-10-19 02:00,--,--,--,--,--,--,--,--,0,"5.428,3"
2022-10-19 02:15,--,--,--,--,--,--,--,--,0,"5.428,3"
2022-10-19 02:30,--,--,--,--,--,--,--,--,0,"5.428,3"
2022-10-19 02:45,--,--,--,--,--,--,--,--,0,"5.428,3"
2022-10-19 03:00,--,--,--,--,--,--,--,--,0,"5.428,3"
2022-10-19 03:15,--,--,--,--,--,--,--,--,0,"5.428,3"
2022-10-19 03:30,--,--,--,--,--,--,--,--,0,"5.428,3"
2022-10-19 03:45,--,--,--,--,--,--,--,--,0,"5.428,3"
2022-10-19 04:00,--,--,--,--,--,--,--,--,0,"5.428,3"
2022-10-19 04:15,--,--,--,--,--,--,--,--,0,"5.428,3"
2022-10-19 04:30,--,--,--,--,--,--,--,--,0,"5.428,3"
2022-10-19 04:45,--,--,--,--,--,--,--,--,0,"5.428,3"
2022-10-19 05:00,--,--,--,--,--,--,--,--,0,"5.428,3"
2022-10-19 05:15,0,0,0,0,"222,3","222,3",0,"223,4",0,"5.428,3"
2022-10-19 05:30,0,0,0,0,"235,1","235,3",0,"222,5",0,"5.428,3"
2022-10-19 05:45,"0,183","0,183","0,4","0,4","213,3",212,"0,8","222,4",0,"5.428,3"
2022-10-19 06:00,"0,184","0,184","0,4","0,4","211,8",211,"0,8","224,3",0,"5.428,3"
2022-10-19 06:15,"0,342","0,342","0,8","0,7","215,8","218,5","1,5","224,2","0,1","5.428,4"
2022-10-19 06:30,"0,36","0,36","0,6","0,8","220,3",248,"1,6","223,8","0,1","5.428,4"
2022-10-19 06:45,"0,452","0,452",1,1,"217,9","216,5","1,9","223,1","0,3","5.428,6"
2022-10-19 07:00,"0,583","0,527","1,2","1,4","225,3","217,5","2,6","220,3","0,4","5.428,7"
2022-10-19 07:15,"0,322","0,322","0,7","0,7","211,9",216,"1,4","219,6","0,6","5.428,9"
2022-10-19 07:30,"0,252","0,252","0,6","0,5","210,8","212,5","1,1","220,4","0,6","5.428,9"
2022-10-19 07:45,"0,395","0,388","0,9","0,8","216,9",220,"1,8","219,4","0,7",5.429
2022-10-19 08:00,"1,225","1,195","2,7","2,6","225,3","225,3","5,4","221,3","0,9","5.429,2"
2022-10-19 08:15,"1,617","1,536","3,6","3,5",227,"225,5",7,"222,8","1,2","5.429,5"
2022-10-19 08:30,"1,176","1,14","2,6","2,6","222,3","221,4","5,1","224,1","1,6","5.429,9"
2022-10-19 08:45,"1,044","1,034","2,4","2,3",219,"218,5","4,6","221,5","1,8","5.430,1"
2022-10-19 09:00,"0,27","0,27","0,6","0,6","210,8","210,5","1,2",221,2,"5.430,3"
2022-10-19 09:15,"2,279","2,279","5,1","4,9","226,1",225,"9,7","226,2","2,4","5.430,7"
2022-10-19 09:30,"1,782","1,703",4,"3,9","224,3","219,2","7,8","221,1","2,9","5.431,2"
2022-10-19 09:45,"3,285","3,245","7,4","7,4","222,3","219,1",14,"223,9","3,4","5.431,7"
2022-10-19 10:00,"2,345","2,309","5,4","5,2","221,2","217,5","10,1","222,8",4,"5.432,3"
2022-10-19 10:15,"2,96","2,703","7,1","6,7","212,8","212,7","12,7","223,8","4,7",5.433
2022-10-19 10:30,"1,316","1,316","3,1",3,218,"210,8","5,5","221,8","5,4","5.433,7"
2022-10-19 10:45,"1,298","1,289","2,9","2,8","222,5","221,4","5,6",222,"5,7",5.434
2022-10-19 11:00,"2,227","2,145",5,"4,8","226,5","226,2","9,5","224,7","6,1","5.434,4"
2022-10-19 11:15,"1,544","1,478","3,4","3,3","226,4","226,4","6,6","224,5","6,5","5.434,8"
2022-10-19 11:30,"2,178","2,068","4,8","4,7","227,1","227,3","9,3",225,7,"5.435,3"
2022-10-19 11:45,"2,795","2,748","6,2","6,1","226,5","224,3","11,9","226,1","7,6","5.435,9"
2022-10-19 12:00,"1,138","1,093","2,5","2,5","223,9","219,4","4,9","225,1",8,"5.436,3"
2022-10-19 12:15,"1,754","1,698",4,"3,8","222,4","221,3","7,5","225,1","8,4","5.436,7"
2022-10-19 12:30,"2,601","2,511",6,"5,9",218,"214,9","11,2","224,2","8,9","5.437,2"
2022-10-19 12:45,"1,121","1,121","2,6","2,6","213,5","209,3","4,6","223,2","9,5","5.437,8"
2022-10-19 13:00,"0,3","0,297","0,7","0,6","208,5","215,4","1,4","218,2","9,6","5.437,9"
2022-10-19 13:15,"0,689","0,669","1,5","1,5","221,4",222,"3,1","217,5","9,7",5.438
2022-10-19 13:30,"0,606","0,591","1,3","1,3","222,5","222,4","2,7",220,"9,9","5.438,2"
2022-10-19 13:45,"1,512","1,469","3,3","3,3","227,8","225,4","6,7","219,2","10,1","5.438,4"
2022-10-19 14:00,"1,496","1,456","3,3","3,2","224,5","226,3","6,6","218,1","10,5","5.438,8"
2022-10-19 14:15,"0,754","0,73","1,7","1,6","220,4","222,4","3,3","220,4","10,8","5.439,1"
2022-10-19 14:30,"1,062","1,032","2,4","2,3","222,6","224,5","4,7","220,8","10,9","5.439,2"
2022-10-19 14:45,"1,074","1,049","2,4","2,3","226,7","220,9","4,8","219,7","11,2","5.439,5"
2022-10-19 15:00,"0,894","0,876",2,2,"220,1","219,3","3,9","221,6","11,5","5.439,8"
2022-10-19 15:15,"0,838","0,823","1,9","1,8","219,8","219,4","3,7","219,4","11,7",5.440
2022-10-19 15:30,"0,698","0,684","1,6","1,5","217,9","216,5","3,1","217,6","11,9","5.440,2"
2022-10-19 15:45,"0,741","0,728","1,7","1,6",219,"214,9","3,3","217,8",12,"5.440,3"
2022-10-19 16:00,"0,608","0,595","1,4","1,3",217,"219,8","2,7",218,"12,1","5.440,4"
2022-10-19 16:15,"0,357","0,357","0,8","0,8","215,6","214,4","1,6","216,2","12,3","5.440,6"
2022-10-19 16:30,"0,239","0,239","0,5","0,5",214,"214,4","1,1",216,"12,3","5.440,6"
2022-10-19 16:45,"0,235","0,235","0,5","0,5","211,5","213,4",1,"220,5","12,4","5.440,7"
2022-10-19 17:00,"0,165","0,165","0,3","0,3","209,5","207,9","0,7","220,9","12,4","5.440,7"
2022-10-19 17:15,"0,125","0,125","0,2","0,3",208,"205,9","0,5","220,2","12,4","5.440,7"
2022-10-19 17:30,"0,073","0,073","0,1","0,1","199,5","194,9","0,3","222,5","12,4","5.440,7"
2022-10-19 17:45,"0,047","0,047","0,1","0,1",196,"197,9","0,2","218,4","12,4","5.440,7"
2022-10-19 18:00,"0,046","0,046","0,2","0,3","78,7","75,1","0,2","219,2","12,4","5.440,7"
2022-10-19 18:15,"0,046","0,046","0,2","0,3","78,7","75,1","0,2","219,2","12,4","5.440,7"
2022-10-19 18:30,"0,046","0,046","0,2","0,3","78,7","75,1","0,2","219,2","12,4","5.440,7"
2022-10-19 18:45,--,--,--,--,--,--,--,--,"12,4","5.440,7"
2022-10-19 19:00,--,--,--,--,--,--,--,--,"12,4","5.440,7"
2022-10-19 19:15,--,--,--,--,--,--,--,--,"12,4","5.440,7"
2022-10-19 19:30,--,--,--,--,--,--,--,--,"12,4","5.440,7"
2022-10-19 19:45,--,--,--,--,--,--,--,--,"12,4","5.440,7"
2022-10-19 20:00,--,--,--,--,--,--,--,--,"12,4","5.440,7"
2022-10-19 20:15,--,--,--,--,--,--,--,--,"12,4","5.440,7"
2022-10-19 20:30,--,--,--,--,--,--,--,--,"12,4","5.440,7"
2022-10-19 20:45,--,--,--,--,--,--,--,--,"12,4","5.440,7"
2022-10-19 21:00,--,--,--,--,--,--,--,--,"12,4","5.440,7"
2022-10-19 21:15,--,--,--,--,--,--,--,--,"12,4","5.440,7"
2022-10-19 21:30,--,--,--,--,--,--,--,--,"12,4","5.440,7"
2022-10-19 21:45,--,--,--,--,--,--,--,--,"12,4","5.440,7"
2022-10-19 22:00,--,--,--,--,--,--,--,--,"12,4","5.440,7"
2022-10-19 22:15,--,--,--,--,--,--,--,--,"12,4","5.440,7"
2022-10-19 22:30,--,--,--,--,--,--,--,--,"12,4","5.440,7"
2022-10-19 22:45,--,--,--,--,--,--,--,--,"12,4","5.440,7"
2022-10-19 23:00,--,--,--,--,--,--,--,--,"12,4","5.440,7"
2022-10-19 23:15,--,--,--,--,--,--,--,--,"12,4","5.440,7"
2022-10-19 23:30,--,--,--,--,--,--,--,--,"12,4","5.440,7"
2022-10-19 23:45,--,--,--,--,--,--,--,--,"12,4","5.440,7"
2022-10-20 00:00,--,--,--,--,--,--,--,--,0,"5.440,7"
2022-10-20 00:15,--,--,--,--,--,--,--,--,0,"5.440,7"
2022-10-20 00:30,--,--,--,--,--,--,--,--,0,"5.440,7"
2022-10-20 00:45,--,--,--,--,--,--,--,--,0,"5.440,7"
2022-10-20 01:00,--,--,--,--,--,--,--,--,0,"5.440,7"
2022-10-20 01:15,--,--,--,--,--,--,--,--,0,"5.440,7"
2022-10-20 01:30,--,--,--,--,--,--,--,--,0,"5.440,7"
2022-10-20 01:45,--,--,--,--,--,--,--,--,0,"5.440,7"
2022-10-20 02:00,--,--,--,--,--,--,--,--,0,"5.440,7"
2022-10-20 02:15,--,--,--,--,--,--,--,--,0,"5.440,7"
2022-10-20 02:30,--,--,--,--,--,--,--,--,0,"5.440,7"
2022-10-20 02:45,--,--,--,--,--,--,--,--,0,"5.440,7"
2022-10-20 03:00,--,--,--,--,--,--,--,--,0,"5.440,7"
2022-10-20 03:15,--,--,--,--,--,--,--,--,0,"5.440,7"
2022-10-20 03:30,--,--,--,--,--,--,--,--,0,"5.440,7"
2022-10-20 03:45,--,--,--,--,--,--,--,--,0,"5.440,7"
2022-10-20 04:00,--,--,--,--,--,--,--,--,0,"5.440,7"
2022-10-20 04:15,--,--,--,--,--,--,--,--,0,"5.440,7"
2022-10-20 04:30,--,--,--,--,--,--,--,--,0,"5.440,7"
2022-10-20 04:45,--,--,--,--,--,--,--,--,0,"5.440,7"
2022-10-20 05:00,--,--,--,--,--,--,--,--,0,"5.440,7"
2022-10-20 05:15,0,0,0,0,"224,2","224,4",0,"222,8",0,"5.440,7"
2022-10-20 05:30,"0,118","0,118","0,2","0,2","203,8","206,4","0,5","222,8",0,"5.440,7"
2022-10-20 05:45,"0,401","0,401","0,9","0,9","219,8","219,4","1,8","222,5",0,"5.440,7"
2022-10-20 06:00,"0,393","0,393","0,8","0,8","219,8","219,4","1,7","223,2","0,1","5.440,8"
2022-10-20 06:15,"0,453","0,443",1,1,"218,8","220,9",2,"221,3","0,2","5.440,9"
2022-10-20 06:30,"0,543","0,526","1,2","1,2","218,8","218,9","2,4","221,6","0,3",5.441
2022-10-20 06:45,"0,629","0,619","1,4","1,4","216,3","218,4","2,8","221,4","0,5","5.441,2"
2022-10-20 07:00,"0,782","0,765","1,7","1,8",221,"217,9","3,4","222,6","0,7","5.441,4"
2022-10-20 07:15,"1,414","1,337","3,2","3,1","223,3","223,9","6,2","220,2","0,9","5.441,6"
2022-10-20 07:30,"1,573","1,364","3,5","3,5","223,2","221,4","6,9","220,8","1,2","5.441,9"
2022-10-20 07:45,"1,104","1,063","2,5","2,5","216,3","216,1","4,8",221,"1,6","5.442,3"
2022-10-20 08:00,"2,449","2,368","5,5","5,5","220,2","219,2","10,6",224,2,"5.442,7"
2022-10-20 08:15,"3,767","3,335","8,6","8,3","218,8","223,9","16,2","224,9","2,3",5.443
2022-10-20 08:30,"1,793","1,608","4,1",4,"217,2","215,9","7,7","222,6","2,9","5.443,6"
2022-10-20 08:45,"1,215","1,138","2,8","2,7","216,7","213,4","5,3",223,"3,5","5.444,2"
2022-10-20 09:00,"3,925","3,757","9,3","9,4","212,3","205,4","16,4","229,6","4,3",5.445
2022-10-20 09:15,"1,197","1,151","2,8","2,7","218,2","216,4","5,2","223,4","4,8","5.445,5"
2022-10-20 09:30,"4,251","4,066","10,1",10,"212,3","209,9","17,8","227,9","5,4","5.446,1"
2022-10-20 09:45,"4,094","2,89",10,"9,5","209,4","208,4","17,6","228,2","6,3",5.447
2022-10-20 10:00,"5,083","4,717",12,"11,7","214,4","211,9","21,2","229,5","7,3",5.448
2022-10-20 10:15,"3,959","3,188","9,3","9,8","207,3","205,4","16,5","225,3","8,2","5.448,9"
2022-10-20 10:30,"2,135","2,115","5,2",5,"209,6","205,7","9,2","221,9",9,"5.449,7"
2022-10-20 10:45,"1,192","1,166","2,8","2,7","217,3","214,6","5,2","221,1","9,4","5.450,1"
2022-10-20 11:00,"1,273","1,214","2,8","2,8","221,8","223,2","5,5","223,4","9,6","5.450,3"
2022-10-20 11:15,"1,466","1,445","3,3","3,2","221,9","220,1","6,3","224,4","10,1","5.450,8"
2022-10-20 11:30,"1,097","1,05","2,4","2,4","221,2","221,6","4,7","223,4","10,4","5.451,1"
2022-10-20 11:45,"1,165","1,112","2,6","2,5","221,1","222,6",5,"225,1","10,7","5.451,4"
2022-10-20 12:00,"1,619","1,569","3,7","3,6","219,8","219,5","6,9","225,1","11,1","5.451,8"
2022-10-20 12:15,"1,169","1,11","2,7","2,6","217,7","217,3","5,1","222,9","11,5","5.452,2"
2022-10-20 12:30,"2,201","2,201","5,4","5,1","209,7","207,3","9,1","226,2","12,3",5.453
2022-10-20 12:45,"1,914","1,886","4,5","4,4","213,3","211,8","8,3",221,13,"5.453,7"
2022-10-20 13:00,"1,862","1,828","4,3","4,2","218,9","212,4","8,1","220,4","13,7","5.454,4"
2022-10-20 13:15,"1,86","1,834","4,3","4,2","219,9","214,4","8,2","218,6","14,2","5.454,9"
2022-10-20 13:30,"0,76","0,744","1,7","1,7","216,8","213,7","3,3","220,5","14,5","5.455,2"
2022-10-20 13:45,"0,942","0,927","2,1",2,221,"220,1","4,2",217,"14,7","5.455,4"
2022-10-20 14:00,"0,778","0,742","1,8","1,7",214,"217,2","3,4","220,6","14,9","5.455,6"
2022-10-20 14:15,"1,299","1,269",3,3,"215,6","212,2","5,6","221,6","15,4","5.456,1"
2022-10-20 14:30,"2,324","2,218","5,4","5,3","215,6","214,8","10,2","221,3",16,"5.456,7"
2022-10-20 14:45,"1,201","1,117","2,7","2,6","219,7","220,7","5,2","222,4","16,3",5.457
2022-10-20 15:00,"0,937","0,902","2,1","2,1","219,8","216,2","4,1",218,"16,6","5.457,3"
2022-10-20 15:15,"1,392","1,354","3,1","3,1","220,2","220,2",6,"221,8","16,9","5.457,6"
2022-10-20 15:30,"0,827","0,795","1,9","1,9","213,4","213,7","3,6","218,9","17,4","5.458,1"
2022-10-20 15:45,"0,651","0,641","1,5","1,5",217,"215,2","2,9","215,8","17,6","5.458,3"
2022-10-20 16:00,"0,483","0,475","1,1","1,1","218,5","214,7","2,1","218,6","17,8","5.458,5"
2022-10-20 16:15,"0,281","0,281","0,6","0,6","213,4","212,7","1,3","215,8","17,9","5.458,6"
2022-10-20 16:30,"0,363","0,363","0,8","0,8","213,2","214,2","1,6","219,6","17,9","5.458,6"
2022-10-20 16:45,"0,31","0,31","0,7","0,7","216,9","213,1","1,4","219,3",18,"5.458,7"
2022-10-20 17:00,"0,152","0,152","0,3","0,3","205,4","209,2","0,6","220,4","18,1","5.458,8"
2022-10-20 17:15,"0,142","0,142","0,3","0,3","207,4","207,2","0,6","221,8","18,1","5.458,8"
2022-10-20 17:30,"0,113","0,113","0,2","0,2","203,9","204,2","0,5","220,1","18,1","5.458,8"
2022-10-20 17:45,"0,066","0,066","0,1","0,1","193,9","197,7","0,2","221,1","18,1","5.458,8"
2022-10-20 18:00,"0,051","0,051","0,2","0,2","110,9","108,2","0,2","218,9","18,1","5.458,8"
2022-10-20 18:15,"0,051","0,051","0,2","0,2","110,9","108,2","0,2","218,9","18,1","5.458,8"
2022-10-20 18:30,"0,051","0,051","0,2","0,2","110,9","108,2","0,2","218,9","18,1","5.458,8"
2022-10-20 18:45,--,--,--,--,--,--,--,--,"18,1","5.458,8"
2022-10-20 19:00,--,--,--,--,--,--,--,--,"18,1","5.458,8"
2022-10-20 19:15,--,--,--,--,--,--,--,--,"18,1","5.458,8"
2022-10-20 19:30,--,--,--,--,--,--,--,--,"18,1","5.458,8"
2022-10-20 19:45,--,--,--,--,--,--,--,--,"18,1","5.458,8"
2022-10-20 20:00,--,--,--,--,--,--,--,--,"18,1","5.458,8"
2022-10-20 20:15,--,--,--,--,--,--,--,--,"18,1","5.458,8"
2022-10-20 20:30,--,--,--,--,--,--,--,--,"18,1","5.458,8"
2022-10-20 20:45,--,--,--,--,--,--,--,--,"18,1","5.458,8"
2022-10-20 21:00,--,--,--,--,--,--,--,--,"18,1","5.458,8"
2022-10-20 21:15,--,--,--,--,--,--,--,--,"18,1","5.458,8"
2022-10-20 21:30,--,--,--,--,--,--,--,--,"18,1","5.458,8"
2022-10-20 21:45,--,--,--,--,--,--,--,--,"18,1","5.458,8"
2022-10-20 22:00,--,--,--,--,--,--,--,--,"18,1","5.458,8"
2022-10-20 22:15,--,--,--,--,--,--,--,--,"18,1","5.458,8"
2022-10-20 22:30,--,--,--,--,--,--,--,--,"18,1","5.458,8"
2022-10-20 22:45,--,--,--,--,--,--,--,--,"18,1","5.458,8"
2022-10-20 23:00,--,--,--,--,--,--,--,--,"18,1","5.458,8"
2022-10-20 23:15,--,--,--,--,--,--,--,--,"18,1","5.458,8"
2022-10-20 23:30,--,--,--,--,--,--,--,--,"18,1","5.458,8"
2022-10-20 23:45,--,--,--,--,--,--,--,--,"18,1","5.458,8"
2022-10-21 00:00,--,--,--,--,--,--,--,--,0,"5.458,8"
2022-10-21 00:15,--,--,--,--,--,--,--,--,0,"5.458,8"
2022-10-21 00:30,--,--,--,--,--,--,--,--,0,"5.458,8"
2022-10-21 00:45,--,--,--,--,--,--,--,--,0,"5.458,8"
2022-10-21 01:00,--,--,--,--,--,--,--,--,0,"5.458,8"
2022-10-21 01:15,--,--,--,--,--,--,--,--,0,"5.458,8"
2022-10-21 01:30,--,--,--,--,--,--,--,--,0,"5.458,8"
2022-10-21 01:45,--,--,--,--,--,--,--,--,0,"5.458,8"
2022-10-21 02:00,--,--,--,--,--,--,--,--,0,"5.458,8"
2022-10-21 02:15,--,--,--,--,--,--,--,--,0,"5.458,8"
2022-10-21 02:30,--,--,--,--,--,--,--,--,0,"5.458,8"
2022-10-21 02:45,--,--,--,--,--,--,--,--,0,"5.458,8"
2022-10-21 03:00,--,--,--,--,--,--,--,--,0,"5.458,8"
2022-10-21 03:15,--,--,--,--,--,--,--,--,0,"5.458,8"
2022-10-21 03:30,--,--,--,--,--,--,--,--,0,"5.458,8"
2022-10-21 03:45,--,--,--,--,--,--,--,--,0,"5.458,8"
2022-10-21 04:00,--,--,--,--,--,--,--,--,0,"5.458,8"
2022-10-21 04:15,--,--,--,--,--,--,--,--,0,"5.458,8"
2022-10-21 04:30,--,--,--,--,--,--,--,--,0,"5.458,8"
2022-10-21 04:45,--,--,--,--,--,--,--,--,0,"5.458,8"
2022-10-21 05:00,--,--,--,--,--,--,--,--,0,"5.458,8"
2022-10-21 05:15,0,0,0,0,"200,8","200,8",0,"223,8",0,"5.458,8"
2022-10-21 05:30,"0,115","0,115","0,2","0,2",208,210,"0,5","223,2",0,"5.458,8"
2022-10-21 05:45,"0,144","0,144","0,3","0,3",207,209,"0,6","223,1",0,"5.458,8"
2022-10-21 06:00,"0,211","0,211","0,4","0,4","211,5",214,"0,9","223,4",0,"5.458,8"
2022-10-21 06:15,"0,29","0,29","0,6","0,6",214,"215,5","1,3","224,8","0,1","5.458,9"
2022-10-21 06:30,"0,607","0,598","1,2","1,3","220,5",240,"2,6","223,5","0,1","5.458,9"
2022-10-21 06:45,"0,429","0,429",1,"0,9","217,5","219,5","1,9","222,2","0,3","5.459,1"
2022-10-21 07:00,"0,222","0,222","0,5","0,5","208,9","206,5",1,"221,6","0,4","5.459,2"
2022-10-21 07:15,"0,911","0,885",2,2,"227,3",224,4,"222,2","0,5","5.459,3"
2022-10-21 07:30,"0,448","0,438",1,1,"216,5",216,2,"221,5","0,7","5.459,5"
2022-10-21 07:45,"0,552","0,534","1,2","1,2",219,"218,5","2,4","223,6","0,8","5.459,6"
2022-10-21 08:00,"1,098","1,073","2,4","2,3","226,4","225,5","4,8",224,1,"5.459,8"
2022-10-21 08:15,"0,402","0,402","0,9","0,9",221,"218,4","1,8","222,2","1,1","5.459,9"
2022-10-21 08:30,"0,703","0,664","1,6","1,5","219,9","222,5",3,"224,6","1,3","5.460,1"
2022-10-21 08:45,"2,031","1,952","4,6","4,4","224,5","225,8","8,7","225,5","1,6","5.460,4"
2022-10-21 09:00,"2,432","2,368","5,7","5,4","216,4","220,4","10,3","227,1","2,1","5.460,9"
2022-10-21 09:15,"3,535","3,37","8,2","8,2",216,"212,5","14,9","228,7","2,7","5.461,5"
2022-10-21 09:30,"0,867","0,828",2,2,214,"212,5","3,8","221,4","3,1","5.461,9"
2022-10-21 09:45,"2,642","2,494","6,1","5,9","219,2",218,"11,3","225,7","3,5","5.462,3"
2022-10-21 10:00,"0,873","0,85","2,1",2,"210,3","207,7","3,8","221,6","4,2",5.463
2022-10-21 10:15,"0,42","0,42",1,"0,9","212,5","211,2","1,9","220,7","4,3","5.463,1"
2022-10-21 10:30,"0,61","0,61","1,3","1,3","222,4","221,2","2,6","219,7","4,5","5.463,3"
2022-10-21 10:45,"0,507","0,488","1,1","1,1","220,3","219,7","2,2",221,"4,6","5.463,4"
2022-10-21 11:00,"2,615","2,394","5,8","5,5","227,5","229,2","11,2","224,5","4,9","5.463,7"
2022-10-21 11:15,"1,461","1,418","3,4","3,3","214,7","214,1","6,3",224,"5,7","5.464,5"
2022-10-21 11:30,"2,201","2,137","4,8","4,7","227,9","227,1","9,4","227,1","6,1","5.464,9"
2022-10-21 11:45,"2,21","2,146",5,"4,9","223,4","220,6","9,4","226,4","6,6","5.465,4"
2022-10-21 12:00,"1,881","1,814","4,3","4,1","219,8","220,6","8,1","225,3",7,"5.465,8"
2022-10-21 12:15,"1,636","1,549","3,6","3,6","224,8","225,6","7,1","223,1","7,4","5.466,2"
2022-10-21 12:30,"1,869","1,793","4,2","4,1",223,222,"8,1","223,4","7,9","5.466,7"
2022-10-21 12:45,"3,208","3,208","7,4","7,3","219,8","215,5","12,9","225,4","8,6","5.467,4"
2022-10-21 13:00,"2,619","2,482",6,"5,9","220,7","214,7","11,2","224,2","9,3","5.468,1"
2022-10-21 13:15,"2,059","1,958","4,7","4,6","221,6","220,6","8,9","222,4","9,7","5.468,5"
2022-10-21 13:30,"2,011","1,927","4,6","4,5","219,3","217,1","8,7","222,5","10,3","5.469,1"
2022-10-21 13:45,"1,883","1,829","4,2","4,2","221,9","218,1","8,2","220,7","10,8","5.469,6"
2022-10-21 14:00,"4,187","4,062","9,9","9,6","213,9","214,1","17,8","225,6","11,4","5.470,2"
2022-10-21 14:15,"0,847","0,828","1,9",2,"213,4","209,7","3,7",220,"12,1","5.470,9"
2022-10-21 14:30,"3,435","2,184","7,7",8,"218,9",216,"14,9","223,8","12,5","5.471,3"
2022-10-21 14:45,"3,004","2,898","6,8","6,7","220,3","221,1","12,9",225,13,"5.471,8"
2022-10-21 15:00,"1,301","1,159",3,"2,9","220,6","214,6","5,8","221,5","13,5","5.472,3"
2022-10-21 15:15,"2,369","2,369","5,4","5,2","221,4","222,6",7,"223,6","13,8","5.472,6"
2022-10-21 15:30,"0,849","0,849","1,9","1,9","219,9","217,1","3,1","221,7","14,2",5.473
2022-10-21 15:45,"1,714","1,714","3,6","3,9","225,2","225,7",7,"223,6","14,4","5.473,2"
2022-10-21 16:00,"1,389","1,346",3,"3,1","219,4","223,4",6,"223,6","14,8","5.473,6"
2022-10-21 16:15,"0,923","0,827","2,6","1,4","220,7","232,1",4,"223,6",15,"5.473,8"
2022-10-21 16:30,"0,607","0,491","1,4","1,2","226,2","212,1","2,6","223,2","15,2",5.474
2022-10-21 16:45,"0,312","0,312","0,6","0,6","226,1",237,"1,3","222,6","15,3","5.474,1"
2022-10-21 17:00,"0,243","0,243","0,5","0,5","233,8","222,1",1,222,"15,3","5.474,1"
2022-10-21 17:15,"0,154","0,154","0,3","0,3","208,9","209,6","0,6","221,8","15,4","5.474,2"
2022-10-21 17:30,"0,082","0,082","0,2","0,2","198,4","202,1","0,3","220,6","15,4","5.474,2"
2022-10-21 17:45,"0,058","0,058","0,1","0,1","194,4","197,1","0,2","219,8","15,4","5.474,2"
2022-10-21 18:00,"0,049","0,049","0,2","0,3","83,5","79,5","0,2","219,4","15,4","5.474,2"
2022-10-21 18:15,"0,049","0,049","0,2","0,3","83,5","79,5","0,2","219,4","15,4","5.474,2"
2022-10-21 18:30,"0,049","0,049","0,2","0,3","83,5","79,5","0,2","219,4","15,4","5.474,2"
2022-10-21 18:45,--,--,--,--,--,--,--,--,"15,4","5.474,2"
2022-10-21 19:00,--,--,--,--,--,--,--,--,"15,4","5.474,2"
2022-10-21 19:15,--,--,--,--,--,--,--,--,"15,4","5.474,2"
2022-10-21 19:30,--,--,--,--,--,--,--,--,"15,4","5.474,2"
2022-10-21 19:45,--,--,--,--,--,--,--,--,"15,4","5.474,2"
2022-10-21 20:00,--,--,--,--,--,--,--,--,"15,4","5.474,2"
2022-10-21 20:15,--,--,--,--,--,--,--,--,"15,4","5.474,2"
2022-10-21 20:30,--,--,--,--,--,--,--,--,"15,4","5.474,2"
2022-10-21 20:45,--,--,--,--,--,--,--,--,"15,4","5.474,2"
2022-10-21 21:00,--,--,--,--,--,--,--,--,"15,4","5.474,2"
